timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us
2026-04-18 23:22:19;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;602804
2026-04-18 23:22:20;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;574566
2026-04-18 23:22:20;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;586353
2026-04-18 23:22:21;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;597415
2026-04-18 23:22:22;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;566964
2026-04-18 23:22:22;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;591290
2026-04-18 23:22:23;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;568686
2026-04-18 23:22:23;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;581621
;;;;;;;;;AVG;585787
;;;;;;;;;MIN;563439
;;;;;;;;;MAX;616781
2026-04-18 23:22:26;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2354842
2026-04-18 23:22:28;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2378426
2026-04-18 23:22:30;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2330519
2026-04-18 23:22:33;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2347768
2026-04-18 23:22:35;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2363175
2026-04-18 23:22:38;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2340853
2026-04-18 23:22:40;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2362714
2026-04-18 23:22:42;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2402152
2026-04-18 23:22:45;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2297410
2026-04-18 23:22:47;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2314335
2026-04-18 23:22:49;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2358651
2026-04-18 23:22:52;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2315690
2026-04-18 23:22:54;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2396200
2026-04-18 23:22:56;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2403535
2026-04-18 23:22:59;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2391776
2026-04-18 23:23:01;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2315743
2026-04-18 23:23:03;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2390898
2026-04-18 23:23:06;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2283460
2026-04-18 23:23:08;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2383608
2026-04-18 23:23:10;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2320830
2026-04-18 23:23:13;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2362503
2026-04-18 23:23:15;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2338671
2026-04-18 23:23:18;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2355984
2026-04-18 23:23:20;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2316148
2026-04-18 23:23:22;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2328711
2026-04-18 23:23:24;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2314527
2026-04-18 23:23:27;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2359138
2026-04-18 23:23:29;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2354427
2026-04-18 23:23:31;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2289846
2026-04-18 23:23:34;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2355243
2026-04-18 23:23:36;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2324675
2026-04-18 23:23:39;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2339991
2026-04-18 23:23:41;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2342529
2026-04-18 23:23:43;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2350964
2026-04-18 23:23:46;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2337734
2026-04-18 23:23:48;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2325177
2026-04-18 23:23:50;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2395287
2026-04-18 23:23:53;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2385551
2026-04-18 23:23:55;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2322781
2026-04-18 23:23:57;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2358540
2026-04-18 23:24:00;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2419239
2026-04-18 23:24:02;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2314521
2026-04-18 23:24:04;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2347857
2026-04-18 23:24:07;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2390183
2026-04-18 23:24:09;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2360475
2026-04-18 23:24:12;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2389731
2026-04-18 23:24:14;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2363431
2026-04-18 23:24:16;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2347762
2026-04-18 23:24:19;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2324482
2026-04-18 23:24:21;BucketSort;Array;100000;int;Random;50;Unknown;Unknown;SINGLE;2350169
;;;;;;;;;AVG;2350377
