timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25222
2026-04-19 18:01:30;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25718
2026-04-19 18:01:30;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25045
2026-04-19 18:01:30;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25971
2026-04-19 18:01:30;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;27277
2026-04-19 18:01:30;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;26950
;;;;;;;;;AVG;25782
;;;;;;;;;MIN;24786
;;;;;;;;;MAX;29465
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1757
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;2089
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1451
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1346
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1349
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1354
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1339
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1337
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1388
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1859
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1379
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1392
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1336
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1351
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1340
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1348
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1366
2026-04-19 18:01:30;QuickSort;BinaryTree;10000;int;Random;50;Middle;Unknown;SINGLE;1455
